source,family,circuit_id,label,split,cosine_dist,l2_dist_norm,skg_norm,sg_norm,npz_path
netlists,LDO,2300,LDO/2300,test,0.3115832954645157,1.116392970085144,17.5342960357666,11.093472480773926,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2300/comb_graph_gnn.npz
netlists,LDO,2301,LDO/2301,train,0.37040817737579346,1.2172234058380127,26.922588348388672,12.09411334991455,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2301/comb_graph_gnn.npz
netlists,LDO,2302,LDO/2302,train,0.38504403829574585,1.241038203239441,24.23619270324707,11.011483192443848,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2302/comb_graph_gnn.npz
netlists,LDO,2303,LDO/2303,train,0.44212884455919266,1.3298554420471191,29.101932525634766,10.941561698913574,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2303/comb_graph_gnn.npz
netlists,LDO,2304,LDO/2304,train,0.5154291000217199,1.4358677864074707,24.07695960998535,10.783407211303711,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2304/comb_graph_gnn.npz
netlists,LDO,2305,LDO/2305,test,0.5029574055224657,1.4183897972106934,40.2484130859375,10.067516326904297,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2305/comb_graph_gnn.npz
netlists,LDO,2306,LDO/2306,train,0.15457215905189514,0.7863134145736694,14.426299095153809,9.991462707519531,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2306/comb_graph_gnn.npz
netlists,LDO,2307,LDO/2307,train,0.3017175644636154,1.0985764265060425,15.592086791992188,10.869230270385742,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2307/comb_graph_gnn.npz
netlists,LDO,2308,LDO/2308,train,0.01871412992477417,0.273599237203598,12.86487865447998,11.02151870727539,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2308/comb_graph_gnn.npz
netlists,LDO,2309,LDO/2309,test,0.5690302550792694,1.5086817741394043,27.018138885498047,11.232094764709473,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2309/comb_graph_gnn.npz
netlists,LDO,2310,LDO/2310,train,0.49416319467127323,1.4059349298477173,35.81235885620117,12.726399421691895,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2310/comb_graph_gnn.npz
netlists,LDO,2311,LDO/2311,test,0.5932873487472534,1.5405030250549316,36.82602310180664,10.602761268615723,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2311/comb_graph_gnn.npz
netlists,LDO,2312,LDO/2312,train,0.5519653335213661,1.4858874082565308,29.158720016479492,10.711590766906738,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2312/comb_graph_gnn.npz
netlists,LDO,2313,LDO/2313,train,0.6897052228450775,1.660969853401184,29.728418350219727,10.58714771270752,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2313/comb_graph_gnn.npz
netlists,LDO,2314,LDO/2314,train,0.5703373551368713,1.5104135274887085,30.832101821899414,10.070513725280762,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2314/comb_graph_gnn.npz
netlists,LDO,2315,LDO/2315,train,0.23980623483657837,0.9794002771377563,12.849618911743164,9.814974784851074,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2315/comb_graph_gnn.npz
netlists,LDO,2316,LDO/2316,train,0.3676639497280121,1.2127059698104858,17.563434600830078,10.805987358093262,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2316/comb_graph_gnn.npz
netlists,LDO,2317,LDO/2317,train,0.510997817851603,1.4296822547912598,26.389474868774414,10.654768943786621,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2317/comb_graph_gnn.npz
netlists,LDO,2318,LDO/2318,test,0.5569477081298828,1.4925786256790161,26.42991065979004,11.205606460571289,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2318/comb_graph_gnn.npz
netlists,LDO,2319,LDO/2319,test,0.47347288578748703,1.3761873245239258,33.11606216430664,12.567633628845215,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2319/comb_graph_gnn.npz
